revenue,class,id,budget,starpower,certification,year,month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,rating,ratingClass
17507368,3,tt0134619,15000000,10731830552,6,1998,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5.5,5
53187659,5,tt0134847,23000000,8257107575,6,2000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.1,7
14828081,3,tt0134983,90000000,6850038675,11,2000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4.8,4
212404396,9,tt0137494,66000000,22999685141,11,1999,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6.3,6
100853753,7,tt0137523,63000000,39629996986,21,1999,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,8
289317794,9,tt0138097,25000000,40268902969,6,1998,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.2,7
19598588,3,tt0138304,75000000,24288999725,6,1999,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5.3,5
4152230,2,tt0138510,25000000,13488752347,6,1999,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.2,6
119940815,7,tt0138524,60000000,31230462956,11,2003,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.3,6
76432727,6,tt0138749,95000000,22878564477,24,2000,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.9,6
75902208,6,tt0139134,10500000,8421545412,6,1999,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6.8,6
28451622,4,tt0139239,6500000,14327908061,6,1999,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.3,7
56870414,5,tt0139414,27000000,15439367007,6,1999,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5.6,5
104876233,7,tt0139654,45000000,14914932756,6,2001,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.7,7
18564088,3,tt0139809,16000000,13176754814,6,1999,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7.0,7
60289912,5,tt0140352,90000000,44164975503,6,1999,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.9,7
127666415,7,tt0141926,62000000,17508967036,11,2000,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6.6,6
234801895,9,tt0142342,34200000,27936649811,11,1999,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4,6
58401898,5,tt0142688,38000000,13997451490,6,1999,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,6.7,6
361832400,9,tt0143145,135000000,40116064760,11,1999,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4,6
30471,1,tt0144117,6000000,11365406159,6,1999,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.9,7
27500000,4,tt0144168,13000000,19101635395,11,1999,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,6
149705852,7,tt0144214,60000000,15712638102,6,1999,6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,6.3,6
17762705,3,tt0144814,21000000,6905649982,6,1999,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4.6,4
15843608,3,tt0144964,25000000,1946296437,6,2000,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.6,4
821708551,9,tt0145487,139000000,139860192001,11,2002,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.3,7
50041732,5,tt0145531,29000000,12375964660,6,1999,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.2,6
151493655,8,tt0145681,73000000,27166034127,6,1999,11,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,6.7,6
3970078,2,tt0145734,20000000,22777479666,6,1998,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2,7
34566746,4,tt0146309,80000000,9955713830,11,2000,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.3,7
274703340,9,tt0146316,115000000,28303783975,11,2001,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.8,5
72527595,6,tt0146336,14000000,9049863113,6,1998,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.5,5
211989043,9,tt0146675,100000000,19579485903,6,1999,11,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5.7,5
100230832,7,tt0146838,55000000,36318246394,6,1999,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8,6
39459427,4,tt0146984,80000000,23926790294,11,2000,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.7,6
53478166,5,tt0147800,16000000,18624455079,11,1999,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.2,7
73648228,6,tt0149261,60000000,36444432825,6,1999,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.8,5
177841558,8,tt0150377,70000000,9622774923,6,1999,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,6.4,6
66976317,6,tt0151137,60000000,21905533663,6,1999,10,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6.4,6
84565230,6,tt0151738,25000000,25301657037,11,1999,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.0,6
12827813,3,tt0151804,10000000,17120339141,6,1999,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,7
7235,1,tt0154421,2500000,140494897,6,1998,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9,6
38793283,4,tt0157472,26000000,5287732552,24,2002,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5.2,5
10571408,3,tt0157503,10000000,20866641310,11,1999,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6
16290976,3,tt0158811,24000000,20384942172,14,1999,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6.3,6
91753202,6,tt0159273,40000000,14595816029,11,2001,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6.4,6
264105545,9,tt0160127,92000000,27790193406,11,2000,11,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.5,5
103166989,7,tt0160862,10000000,14001037165,11,1999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.8,5
155464351,8,tt0161081,100000000,21810591853,11,2000,7,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,6.6,6
25059640,4,tt0161100,6000000,3044217610,6,1999,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.9,6
429632142,9,tt0162222,90000000,17190121514,11,2000,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7,7
206071502,9,tt0162661,100000000,49356952320,6,1999,11,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,7.4,7
368780809,9,tt0163025,93000000,16292739114,11,2001,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.9,5
309457509,9,tt0163187,70000000,26299557706,24,1999,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,5
11263966,3,tt0163579,70000000,5489106304,6,1999,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.2,5
235483004,9,tt0163651,11000000,27666347636,6,1999,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,7
190213455,8,tt0164052,95000000,15301775034,6,2000,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.7,5
21133087,4,tt0164181,12000000,8012984227,6,1999,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.0,7
193000000,8,tt0164184,68000000,42744788169,11,2002,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.4,6
4217115,2,tt0165710,6500000,6156054003,6,1999,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.8,6
3193102,2,tt0165854,10000000,7772099698,6,1999,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7.1,7
91036760,6,tt0165929,25000000,9198605384,6,2000,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1,6
28200000,4,tt0166175,3800000,2931620432,6,1999,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6
5409517,2,tt0166276,75000000,37448211770,11,2001,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.7,4
122563539,7,tt0166813,80000000,15283319351,14,2002,5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.1,7
20117339,4,tt0166924,15000000,14857280152,6,2001,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8.0,8
14859394,3,tt0166943,27000000,8340896718,24,1999,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8,6
99318987,6,tt0167190,66000000,21515665396,11,2004,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.8,6
672806292,9,tt0167404,40000000,52649220771,11,1999,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8.1,8
34573780,4,tt0168501,9000000,5876954448,6,1999,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7,6
40031879,5,tt0168629,12800000,19119607006,6,2000,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8.0,8
23367586,4,tt0168786,12500000,8554623283,11,2002,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.3,7
356296601,9,tt0169547,15000000,33147782952,6,1999,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.4,8
91188905,6,tt0171363,80000000,18589399630,16,1999,7,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,4.9,4
37036004,4,tt0171433,30000000,13062472693,11,2000,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6
11540607,3,tt0171804,2000000,3942237259,21,1999,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.6,7
457640427,9,tt0172495,103000000,51058090672,6,2000,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8
278019771,9,tt0175142,19000000,11452139984,6,2000,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6
48451803,5,tt0175880,37000000,48174418561,6,1999,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,8
90683916,6,tt0177789,45000000,32896859949,24,1999,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.3,7
325756637,9,tt0177971,120000000,42887073420,11,2000,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4,6
7103973,2,tt0180052,100000000,22083961355,11,2002,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.8,3
7060876,2,tt0180073,13500000,19706518380,6,2000,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3,7
117758500,7,tt0181316,65000000,23519321911,11,1999,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,6
80049764,6,tt0181536,43000000,22606714454,11,2000,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3,7
358372926,9,tt0181689,102000000,40881120078,11,2002,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7.7,7
13596911,3,tt0181739,75000000,16190005056,24,2001,8,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.3,6
435000000,9,tt0181852,200000000,14602258631,6,2003,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.3,6
207515725,9,tt0181865,48000000,42626878220,6,2000,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.6,7
47383689,5,tt0181875,60000000,30817119937,6,2000,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.9,7
28780255,4,tt0181984,26000000,19852575489,6,2000,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,7
93700000,6,tt0182789,100000000,22083090506,24,1999,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.8,6
149270999,7,tt0183505,51000000,19636197909,6,2000,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6
60874615,5,tt0183523,90000000,15633768166,24,2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.6,5
97837138,6,tt0183649,13000000,12364844629,6,2002,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.1,7
117487473,7,tt0183790,65000000,23781987317,11,2001,5,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.9,6
32168970,4,tt0184858,42000000,18294725625,6,2000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.7,5
56932305,5,tt0184894,55000000,17079532659,11,2000,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6,6
21400000,4,tt0185183,44000000,14051284437,11,2000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.4,2
40846082,5,tt0185371,19000000,14845563615,6,1999,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5.6,5
248000000,9,tt0185937,60000,2541112916,6,1999,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6.4,6
68106245,6,tt0186151,31000000,7713950631,11,2000,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,7.4,7
128884132,7,tt0186566,65000000,31717476171,11,2000,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4,6
13276953,3,tt0186589,11000000,7325524140,11,2001,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,5
237202299,9,tt0187078,90000000,40301525545,11,2000,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,6
215294342,9,tt0187393,110000000,30983241765,6,2000,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7.2,7
155010032,8,tt0187738,54000000,27158988592,6,2002,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6.7,6
8279017,2,tt0189998,8000000,15257102602,6,2000,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.9,6
106371651,7,tt0190138,41300000,13626977527,6,2000,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,6
213525736,9,tt0190332,17000000,5583394528,11,2000,10,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.9,7
15185241,3,tt0190374,35000000,8889633601,11,2000,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.6,3
71000000,6,tt0190590,26000000,26121872572,16,2000,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,7
215663859,9,tt0190865,75000000,17849321686,11,2000,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.9,5
35007180,4,tt0192614,15000000,8189932681,11,2000,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.6,5
38574362,4,tt0192731,14000000,9895235049,6,2000,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.1,4
26330482,4,tt0195234,10000000,10757604481,6,2000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6
60780981,5,tt0196229,28000000,61796153987,6,2001,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6
33771174,4,tt0198021,15000000,18220170043,11,2000,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.8,6
562816256,9,tt0198781,115000000,123593637399,9,2001,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.1,8
33463969,4,tt0199753,80000000,11044996692,11,2000,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.7,5
35743308,4,tt0200027,48000000,13443200989,11,2001,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.5,6
64822796,5,tt0200465,20000000,14265794594,6,2008,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.3,7
113916474,7,tt0200550,45000000,17076873118,11,2000,7,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5.6,5
16991902,3,tt0202470,57000000,27792987003,6,2001,9,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.2,6
19125401,3,tt0202677,8500000,11779434159,6,2000,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.7,6
179213434,8,tt0203009,52500000,38990936376,11,2001,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7.6,7
48814909,5,tt0203019,32000000,14330216790,6,2000,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2,7
90449929,6,tt0204946,28000000,17176064059,11,2000,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,5
36642838,4,tt0206314,23000000,8930673403,6,2001,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6.6,6
69959751,6,tt0206634,76000000,33669633140,6,2006,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7.9,7
374111707,9,tt0207201,70000000,63115912149,11,2000,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4,6
173959438,8,tt0208003,30000000,10892704293,11,2000,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,5
83557872,6,tt0208092,10000000,37704588762,6,2000,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.3,8
447741,1,tt0209077,1300000,4381325390,3,2002,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.9,5
39723096,4,tt0209144,9000000,19451142814,6,2000,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.5,8
433013274,9,tt0209163,98000000,22891211814,11,2001,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.3,6
104155843,7,tt0209958,33000000,20343856045,6,2000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6.3,6
133949270,7,tt0210234,30000000,1104033148,14,1999,7,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6.0,6
136706683,7,tt0210945,30000000,26077297788,24,2000,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8,7
16000000,3,tt0211443,11000000,617812853,6,2001,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.4,4
173921954,8,tt0211915,10000000,11333437274,6,2001,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.4,8
14373825,3,tt0211933,86000000,11272139108,6,2007,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6.5,6
330444045,9,tt0212338,55000000,26253500269,11,2000,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,7
212000000,9,tt0212346,45000000,17237231862,11,2000,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6
449220945,9,tt0213149,140000000,112788887445,11,2001,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6.1,6
103,1,tt0213203,30,17131138167,14,2000,9,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.1,6
13700000,3,tt0213790,24000000,13275436776,6,2000,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,5
119754278,7,tt0215129,16000000,11752113371,6,2000,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,6
96976270,6,tt0215750,70000000,21616989499,6,2001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.6,7
96085477,6,tt0216216,82000000,14258296374,11,2000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.9,5
193772504,8,tt0217505,100000000,57551571192,6,2002,12,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,7.5,7
12372410,3,tt0217756,24000000,11276039518,11,2000,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.3,5
248118121,9,tt0217869,75000000,40821059562,11,2000,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7.2,7
17833000,3,tt0218817,30000000,7335434370,11,2001,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1,6
705308,1,tt0219822,6000000,8750056967,6,2001,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4,6
67631903,6,tt0219965,75000000,17929543636,11,2001,10,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,6
37664855,4,tt0220506,13000000,5940494388,6,2002,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.1,4
83282296,6,tt0221027,53000000,28982921025,6,2001,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.6,7
1744858,2,tt0222850,1000000,5256914324,6,2000,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.0,7
55707411,5,tt0223897,40000000,9304356889,11,2000,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.2,7
5476060,2,tt0227005,5000000,13548746963,6,2001,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4,6
71069884,6,tt0227445,68000000,13138548563,6,2001,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.8,6
147934180,7,tt0227538,35000000,26594602618,24,2001,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4,5
14010832,3,tt0228333,28000000,11360878344,6,2001,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.9,4
90383208,6,tt0230030,48000000,5722654437,11,2000,10,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.0,6
207283925,9,tt0232500,38000000,22738672695,11,2001,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.7,6
18720175,3,tt0233142,62000000,15991009404,6,2001,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.9,5
78382433,6,tt0233469,85000000,31048336487,6,2002,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.5,5
738599701,9,tt0234215,150000000,93051462416,6,2003,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.2,7
2025238,2,tt0234354,6000000,23202343646,6,2001,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.8,5
676698,1,tt0235737,18000000,24660953487,6,2002,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7.2,7
147845033,7,tt0236493,57000000,24000369486,6,2001,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.1,6
28008462,4,tt0236784,21000000,32231604250,6,2001,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.1,6
70752904,6,tt0237534,29000000,6924895820,6,2001,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7.1,7
5359645,2,tt0238380,20000000,16999853135,6,2002,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.5,7
45479110,5,tt0238546,35000000,5203103108,6,2002,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,5.3,5
93375151,6,tt0239395,60000000,19079372084,24,2001,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.1,5
19351569,3,tt0239948,22000000,15223785493,11,2001,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.9,5
176104344,8,tt0240462,70000000,51997202245,24,2001,6,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4.7,4
29882645,4,tt0240510,35000000,24739305569,11,2002,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6.5,6
450717150,9,tt0240772,85000000,41122328174,11,2001,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.8,7
77516304,6,tt0240890,28000000,11400640781,11,2001,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,6
152500343,8,tt0241303,25000000,29369008121,11,2000,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.3,7
6000000,2,tt0242256,2000000,336270008,17,2000,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.3,8
73180723,6,tt0242423,13000000,10233007051,11,2000,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5
79958599,6,tt0242445,50000000,14253841166,6,2001,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.5,5
424988211,9,tt0242653,150000000,48342369981,6,2003,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.7,6
295206,1,tt0243655,5000000,28953880371,6,2001,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,6
147080413,7,tt0244244,102000000,34970935721,6,2001,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,6
77628265,6,tt0245562,115000000,24960485637,6,2002,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6.0,6
33616692,4,tt0245574,5000000,3566224739,6,2001,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.7,7
30987695,4,tt0245686,17700000,19590037346,11,2001,4,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5.9,5
20908467,4,tt0245712,2000000,2240438234,6,2000,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.1,8
75395048,6,tt0245844,35000000,13772526900,11,2002,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.7,7
431971116,9,tt0246460,140000000,31477984549,11,2002,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1,6
27053815,4,tt0246544,40000000,10321310528,11,2001,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.7,4
1270522,2,tt0246578,6000000,22977299945,6,2001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,8.1,8
165335153,8,tt0247638,37000000,36381700171,14,2001,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.3,6
