revenue,class,id,budget,starpower,certification,year,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,rating,ratingClass,month1,month2
-1.1367519312589827,2,tt0331953,-0.7406231587912131,-0.9035893916822949,-0.6153846153846153,0.13043478260868824,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.7,0.6,0.8660254037844386,0.5000000000000001
0.49851562653053033,7,tt0332280,0.12799164426519977,0.09992658703500262,-0.23076923076923062,0.13043478260868824,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.9,0.8,1.2246467991473532e-16,-1.0
0.5647465816166402,7,tt0332379,0.2610922059823464,0.44646326797585995,-0.23076923076923062,0.043478260869562746,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.1,0.7,-0.8660254037844386,0.5
1.2583770549167828,9,tt0332452,1.4002283500913846,0.928401286881234,-0.6153846153846153,0.13043478260868824,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.2,0.7,0.49999999999999994,-0.8660254037844387
-1.1521092415378889,2,tt0332658,-1.1161938657900208,0.0016478325398580286,-0.6153846153846153,0.043478260869562746,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,6.9,0.7,-0.8660254037844384,-0.5000000000000004
-0.2630088469490128,4,tt0333766,-1.6067929649223844,0.022226605174424815,0.5384615384615385,0.13043478260868824,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.5,0.8,-0.4999999999999998,-0.8660254037844388
0.5167533379017645,7,tt0335266,-1.2741315093090795,0.2801421033498478,-0.6153846153846153,0.043478260869562746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8,0.8,-0.8660254037844384,-0.5000000000000004
1.3662461455267703,9,tt0335345,0.15198665631002733,0.142635114556277,-1.0,0.13043478260868824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2,0.7,0.8660254037844386,0.5000000000000001
0.7001459369858589,8,tt0335438,0.6425858852029489,1.1310099983559578,-0.23076923076923062,0.13043478260868824,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0.6,1.0,6.123233995736766e-17
-1.5048966571873608,2,tt0335563,-1.1161938657900208,0.15486589046165436,0.5384615384615385,0.043478260869562746,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,6.6,0.7,-0.8660254037844386,0.5
0.40422353942540185,6,tt0337563,0.3004237170794023,0.7048177010929337,-0.23076923076923062,0.13043478260868824,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.1,0.6,0.8660254037844388,-0.4999999999999998
-0.5088614768619683,3,tt0337917,-0.209568088873526,-0.40180744098712134,0.7692307692307694,0.13043478260868824,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2,0.5,0.8660254037844386,0.5000000000000001
0.12500678567425694,5,tt0337921,0.022942181251361497,0.06634318969781525,-0.23076923076923062,0.13043478260868824,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,0.6,-1.0,-1.8369701987210297e-16
1.1229935729849196,9,tt0337978,1.0715997650968754,0.669991526772094,-0.23076923076923062,0.39130434782609314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.2,0.7,1.2246467991473532e-16,-1.0
0.2538191838508517,6,tt0338013,-0.1349954905790919,0.5045510923207785,-0.6153846153846153,0.13043478260868824,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,8.3,0.8,1.0,6.123233995736766e-17
0.7356706330020112,8,tt0338094,0.929568039956345,0.43113765513614166,0.7692307692307694,0.043478260869562746,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,4.9,0.5,-0.5000000000000004,0.8660254037844384
-1.3328166570635,2,tt0338135,-0.7835323570928601,-2.150072707456464,-0.6153846153846153,0.043478260869562746,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7,0.8,0.49999999999999994,-0.8660254037844387
0.40321906279750125,6,tt0338337,0.6425858852029489,0.6769582008134595,-0.23076923076923062,0.043478260869562746,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6.3,0.6,-2.4492935982947064e-16,1.0
-0.1413797240988822,4,tt0338466,0.5810005308419461,0.2578340310642887,-0.23076923076923062,0.043478260869562746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.6,-2.4492935982947064e-16,1.0
0.17553447567532582,5,tt0338512,0.7957891957242392,-0.9467934442432161,0.7692307692307694,0.13043478260868824,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.1,0.7,0.8660254037844388,-0.4999999999999998
0.9955309619337646,9,tt0338526,1.336802200523328,0.45390059425851537,-0.23076923076923062,0.13043478260868824,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.0,0.6,0.49999999999999994,-0.8660254037844387
0.43332608438677944,7,tt0338751,1.1091901073390924,1.2153139744936372,-0.23076923076923062,0.13043478260868824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5,0.8,-2.4492935982947064e-16,1.0
0.2932664227232023,6,tt0340163,0.5413012432926128,0.19552065629718798,-0.6153846153846153,0.21739130434784215,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,6.6,0.7,1.0,6.123233995736766e-17
-0.8497146398470956,2,tt0340377,-2.745927992754581,0.1329278504346277,-0.6153846153846153,0.043478260869562746,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7,0.8,0.49999999999999994,0.8660254037844387
0.16029243392816184,5,tt0340855,-0.7835323570928601,-0.570457831959992,-0.6153846153846153,0.043478260869562746,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3,0.7,-0.5000000000000004,0.8660254037844384
0.7053028968189454,8,tt0343135,0.39013668238917226,0.615783575835899,-0.23076923076923062,0.13043478260868824,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.9,0.6,0.49999999999999994,0.8660254037844387
0.7747116571307165,8,tt0343660,0.8005235617519699,0.908364734424468,-0.23076923076923062,0.13043478260868824,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8,0.7,0.8660254037844386,0.5000000000000001
0.15622300987979207,5,tt0343737,0.889112167243165,0.9510242229145852,-0.6153846153846153,0.30434782608696764,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6.7,0.7,-2.4492935982947064e-16,1.0
1.0712234918591264,9,tt0343818,1.1331851199940774,0.7635984474587422,-0.23076923076923062,0.13043478260868824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,0.7,-0.4999999999999998,-0.8660254037844388
0.4628206996995365,7,tt0344854,0.897390449721564,-0.1927889098432289,0.7692307692307694,0.30434782608696764,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.0,0.6,-2.4492935982947064e-16,1.0
-2.0783670168247355,1,tt0345551,-2.370357810348512,-1.154314481690642,-1.0,0.043478260869562746,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.1,0.7,-0.4999999999999998,-0.8660254037844388
0.5988238253925066,7,tt0345950,0.15198665631002733,0.37343272948807904,-0.3846153846153846,0.13043478260868824,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,0.7,-0.5000000000000004,0.8660254037844384
0.1389929645689957,5,tt0346156,0.7516914365604692,0.5563404310724415,0.7692307692307694,0.13043478260868824,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6.1,0.6,-1.0,-1.8369701987210297e-16
0.6909811178971109,8,tt0346491,1.3143309453210577,0.7442133341785773,-0.6153846153846153,0.13043478260868824,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,5.5,0.6,-0.5000000000000004,0.8660254037844384
1.1331442504741105,9,tt0348150,1.7071494340883686,-0.03162170735827544,-0.23076923076923062,0.30434782608696764,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.1,0.6,1.2246467991473532e-16,-1.0
0.6041078330553119,7,tt0348836,0.35560373241562004,0.211199092347101,-0.6153846153846153,0.043478260869562746,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.8,0.6,-0.5000000000000004,0.8660254037844384
0.757821842469593,8,tt0349205,0.35560373241562004,-0.17748987345077633,0.7692307692307694,0.043478260869562746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.6,-2.4492935982947064e-16,1.0
0.7931577001105934,9,tt0349683,1.1331851199940774,0.8746608111353612,-1.0,0.13043478260868824,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.3,0.6,-0.4999999999999998,-0.8660254037844388
0.2700208787295248,6,tt0349710,0.6425858852029489,-0.3264089475741183,-0.23076923076923062,0.13043478260868824,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.5,0.6,-0.8660254037844386,0.5
0.19423749663360096,5,tt0349825,0.10315453212964791,-0.6810392586339359,0.7692307692307694,0.13043478260868824,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.5,0.8,0.8660254037844386,0.5000000000000001
0.05913982629059815,5,tt0350028,0.5135414077850017,0.16419631459220246,-0.23076923076923062,0.13043478260868824,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.0,0.6,0.49999999999999994,-0.8660254037844387
0.5380902759167574,7,tt0350258,0.35560373241562004,0.6994421342459551,-0.23076923076923062,0.13043478260868824,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.7,0.8,-0.8660254037844386,0.5
1.2940504565649271,9,tt0351283,0.8005235617519699,0.9523457310271662,-0.3846153846153846,0.21739130434784215,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.9,0.7,0.49999999999999994,-0.8660254037844387
-0.9370911305757356,2,tt0351817,-1.1161938657900208,-2.1643713693567195,-0.15384615384615374,-0.043478260869562746,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.1,0.8,-0.5000000000000004,0.8660254037844384
0.4656863218683075,7,tt0352248,0.9136620877971708,0.6206535384075569,-0.23076923076923062,0.21739130434784215,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,8.0,0.8,1.2246467991473532e-16,-1.0
-0.8013654843291642,2,tt0354899,-0.9871494096056219,-2.01849261772736,-0.6153846153846153,0.30434782608696764,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.3,0.7,0.8660254037844386,0.5000000000000001
0.4499865721737576,7,tt0355295,0.9136620877971708,0.4179724814140724,-0.23076923076923062,0.21739130434784215,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.9,0.6,-0.8660254037844384,-0.5000000000000004
0.23779146794329067,6,tt0356470,-0.17130011778338614,0.07994106772791897,0.7692307692307694,0.13043478260868824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0.6,-0.4999999999999998,-0.8660254037844388
